pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
516343486,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr9.xml,13163564,tct-trs_v3.2.0_2020-06-28,29575,tct_dci,360385,complete,212.797186499,80.3955149651,3.170639872E9,MAYBE,1001
516343487,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr9.xml,13163564,AProVE21,33789,rcdcRelativeAlsoLower,551421,complete,1130.56075163,296.396275043,1.5933366272E10,MAYBE,588873
516343488,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr7.xml,13163565,tct-trs_v3.2.0_2020-06-28,29575,tct_dci,360385,complete,175.402079102,78.231333971,5.753597952E9,MAYBE,848
516343489,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr7.xml,13163565,AProVE21,33789,rcdcRelativeAlsoLower,551421,complete,304.799552765,291.798906088,9.506414592E9,"WORST_CASE(?,O(n^1))",12019
516343490,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/multum2.xml,13163566,tct-trs_v3.2.0_2020-06-28,29575,tct_dci,360385,complete,154.329669702,57.6429851055,6.10902016E8,MAYBE,810
516343491,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/multum2.xml,13163566,AProVE21,33789,rcdcRelativeAlsoLower,551421,complete,1131.31978064,292.070717096,1.69675776E10,MAYBE,81245
516343492,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/aprove05.xml,13163567,tct-trs_v3.2.0_2020-06-28,29575,tct_dci,360385,timeout (cpu),1200.16105084,301.007478952,3.92122368E8,MAYBE,239
516343493,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/aprove05.xml,13163567,AProVE21,33789,rcdcRelativeAlsoLower,551421,complete,1154.53834564,292.424688101,1.687578624E10,"WORST_CASE(Omega(n^1),?)",18729
516343494,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/multum5.xml,13163568,tct-trs_v3.2.0_2020-06-28,29575,tct_dci,360385,complete,422.573807784,293.79349494,9.05576448E8,MAYBE,810
516343495,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/multum5.xml,13163568,AProVE21,33789,rcdcRelativeAlsoLower,551421,complete,1141.63671546,292.125622034,1.6967299072E10,MAYBE,89856
